#	D	ID	E	X	Y	Z	Px	Py	Pz	ID0	E0	X0	Y0	Z0	P0x	P0y	P0z
#
# D             Trajectory length [1 Mpc]
# ID/ID0/ID1    Particle type (PDG MC numbering scheme)
# E/E0/E1       Energy [1 EeV]
# X/X0/X1...    Position [1 Mpc]
# Px/P0x/P1x... Heading (unit vector of momentum)
# no index = current, 0 = at source, 1 = at point of creation
#
# CRPropa version: 3.1.7-58-g33631c8a
#
3.50576E+00	1000020040	7.77680E+00	-5.31115E-02	1.25276E-01	-3.50324E+00	-1.27252E-02	3.57344E-02	-9.99280E-01	1000020040	7.78170E+00	-8.50000E-03	0.00000E+00	0.00000E+00	-1.27252E-02	3.57344E-02	-9.99280E-01
3.52109E+00	1000020040	1.38046E+00	-5.61134E-02	8.74396E-02	-3.51968E+00	-1.35224E-02	2.48331E-02	-9.99600E-01	1000020040	1.38047E+00	-8.50000E-03	0.00000E+00	0.00000E+00	-1.35224E-02	2.48331E-02	-9.99600E-01
3.50629E+00	1000020040	1.65432E+00	-5.40829E-02	1.28777E-01	-3.50363E+00	-1.30003E-02	3.67274E-02	-9.99241E-01	1000020040	1.65434E+00	-8.50000E-03	0.00000E+00	0.00000E+00	-1.30003E-02	3.67274E-02	-9.99241E-01
3.52753E+00	1000020040	1.46944E+01	-7.18591E-02	9.54555E-02	-3.52567E+00	-1.79613E-02	2.70602E-02	-9.99472E-01	1000020040	1.47154E+01	-8.50000E-03	0.00000E+00	0.00000E+00	-1.79613E-02	2.70602E-02	-9.99472E-01
3.51952E+00	1000010010	2.92891E+00	-6.60252E-02	1.49051E-01	-3.51589E+00	-1.63446E-02	4.23498E-02	-9.98969E-01	1000010010	2.93215E+00	-8.50000E-03	0.00000E+00	0.00000E+00	-1.63446E-02	4.23498E-02	-9.98969E-01
3.50639E+00	1000010010	1.12602E+00	-5.28710E-02	1.13991E-01	-3.50426E+00	-1.26543E-02	3.25095E-02	-9.99391E-01	1000010010	1.12625E+00	-8.50000E-03	0.00000E+00	0.00000E+00	-1.26543E-02	3.25095E-02	-9.99391E-01
3.51368E+00	1000020040	3.52741E+01	-6.55797E-02	1.10866E-01	-3.51147E+00	-1.62450E-02	3.15526E-02	-9.99370E-01	1000070140	1.23877E+02	-8.50000E-03	0.00000E+00	0.00000E+00	-1.62450E-02	3.15526E-02	-9.99370E-01
3.51369E+00	1000020040	3.52969E+01	-6.55799E-02	1.10866E-01	-3.51148E+00	-1.62450E-02	3.15526E-02	-9.99370E-01	1000070140	1.23877E+02	-8.50000E-03	0.00000E+00	0.00000E+00	-1.62450E-02	3.15526E-02	-9.99370E-01
3.51369E+00	1000020040	3.52969E+01	-6.55799E-02	1.10866E-01	-3.51148E+00	-1.62450E-02	3.15526E-02	-9.99370E-01	1000070140	1.23877E+02	-8.50000E-03	0.00000E+00	0.00000E+00	-1.62450E-02	3.15526E-02	-9.99370E-01
3.51368E+00	1000010010	8.81838E+00	-6.55797E-02	1.10866E-01	-3.51147E+00	-1.62450E-02	3.15526E-02	-9.99370E-01	1000070140	1.23877E+02	-8.50000E-03	0.00000E+00	0.00000E+00	-1.62450E-02	3.15526E-02	-9.99370E-01
